Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
127.54496915559513,19.35317853168166,2468.400558886063,23516.3654597524,2074491.1925796336,98.94271231617553
229.81391955816704,8.239038925432558,1893.445828845965,53373.71810555011,12137425.03756776,102.04435194359272
271.20699938676125,14.10777918823876,3826.128461653232,76361.09981789978,19947953.541356035,96.10916431123196
118.6424948090688,7.407767167387467,878.875977703558,14482.542904548258,1669961.81442281,99.49531756610955
250.7360178259583,12.310362217543624,3086.6512004220217,64734.124698166335,15763258.487746576,102.54866910841386
238.04225630379565,12.949352504309276,3082.493087798986,58835.53741755132,13488286.28747675,102.44165512970979
273.3321149994292,23.25971951563486,6357.628329501974,87294.29182220211,20420222.95446319,95.69523208218709
120.8183864266934,19.10633511093959,2308.3965786314,21571.88913412671,1763230.901994906,99.07749222135341
161.13907587933576,23.122843471594248,3725.993628715229,38328.7974642155,4183570.6366389976,98.67851457144229
238.8582974452748,14.781926630739996,3530.7858279795228,60283.21638325608,13627432.313997628,102.48496409016055
104.40359577733004,8.386832987887988,875.6155211194348,11490.03198475873,1137940.4240968355,99.78012396052462
246.8151355460977,13.192664874660668,3256.149369253615,63213.84704816749,15035239.084447358,102.6663274494142
271.5957158002242,16.873569760062445,4582.789257089176,78568.43101695688,20033764.90155917,95.95627517879069
190.66081047535152,15.824903294904182,3017.1888879004923,40314.53663843413,6930564.5376487775,99.37293928095093
186.86598068533044,22.926109840116464,4284.109998572967,46969.0073734781,6524627.903056546,99.31687733214632
155.6937924138732,16.847555924591823,2623.059874804519,29022.56963916007,3773820.40882461,98.73959288377046
101.01037400101748,10.132616425850792,1023.4993747840414,11243.410529413344,1030515.8382474496,99.81679720427026
137.2607033332712,24.05172659004658,3301.3569081293344,32754.077011635003,2585481.8888732614,98.7071137397419
295.97282368447424,8.478523364921987,2509.4125009907502,88209.39405097098,25927121.53027245,43.26747785141039
273.45721542427134,14.52876529135825,3972.995700127629,77845.65339264859,20448604.644252986,94.30207758286203
153.30092774978428,22.75301024699733,3488.05757996504,35280.39591530985,3602234.146757429,98.63517276999835
292.74977142420926,19.19843681493657,5620.337989274806,92778.58805204592,25088997.82335177,56.3178192267781
173.54252319065716,15.707648545313685,2725.9449619457923,33992.55898099189,5226334.717181365,98.90487494986753
159.517074950236,18.7565610615154,2991.99175665843,32044.416366952133,4058671.378938902,98.69442383313654
130.56152708997703,13.755869993817049,1795.9873928439465,19649.252539731304,2225403.34850154,99.08230567387506
280.3222139021348,12.936117647561112,3626.281138262808,80745.31415084988,22027704.61040608,86.21713326431909
297.39849821337185,17.556760807547654,5221.354297656058,93857.56005831156,26303359.70167777,36.46287777121422
165.48228081053648,19.7401646417594,3266.647468493852,35076.61615454026,4531240.857692687,98.7174720170275
240.68608467168536,23.74920450847848,5716.103047212822,71324.9296538636,13942330.642268095,103.59843360799347
167.06068196191092,21.73091094646953,3630.380802370756,38171.31365604128,4662069.690272638,98.73071425691508
120.99814786109104,24.21385012712658,2929.83101796836,28837.387280391653,1770893.3392099584,98.93682302713793
178.5384613764648,7.31772246729701,1306.4949100911958,32267.83936556861,5691035.266124673,99.28432009382414
210.3139921522352,24.78946931694076,5213.572255381153,59465.54517052562,9301988.787283672,101.06890955266714
124.60335183529884,9.006035733403525,1122.1822391305532,16256.46295564031,1934509.9448579,99.33750800856932
263.6545549579522,6.618078463240917,1744.8865319025922,69803.58932081125,18327566.258026466,100.30012227678696
199.4726233786579,18.136210056980275,3617.677398212254,45754.728051778,7936552.612306955,99.77264118994987
146.8765905009146,18.469745756418025,2712.773284121416,27873.34506510191,3168188.3154028384,98.72662323785998
218.55191570858867,24.47644516724607,5349.373981037856,62428.68926175921,10438520.013717344,101.77421221883903
258.6518612108804,20.420473715447898,5281.793533308461,75416.03599408602,17303595.640598815,102.11135413783607
165.52486981039516,12.85316662651863,2127.5187325058123,29521.87568120302,4534965.04918454,98.90034859423888
240.29526488011888,17.002108267115503,4085.526109566979,62656.64241808931,13874795.495912198,102.62012176197148
185.57183599613745,17.18908694501885,3189.8104234843854,39515.67490441086,6390224.466187321,99.16829388850667
292.81023376912015,20.3083747086826,5946.499945920239,94113.6176728841,25104502.49348304,56.23134294130186
254.18801732054632,16.62196075418732,4225.103248086808,69204.02269349432,16423205.030515067,102.36116907460935
171.2701805044042,12.728813596499776,2180.066202279432,31395.831420380644,5023787.489134824,98.96398325423934
103.54959181235242,18.62916202809448,1929.0421238153583,17187.688128676233,1109965.312747219,99.4869470154245
231.5039790760856,9.802030113268623,2269.2089742453,54535.869365471975,12407149.549122816,102.1079989857638
139.57443171697045,11.991024847362638,1673.6404787747126,21205.147622374065,2718908.788719676,99.01362858201819
124.37583512982656,6.432622456396048,800.0627900891349,15735.521479514864,1923971.743085124,99.41318692837818
286.3552902793588,21.32460336114961,6106.412985574185,91696.47486292051,23480493.583566166,75.4853334239586
299.98979404298336,6.419981845259879,1925.929031519204,90258.48357313884,26997203.26918296,22.92483615626132
153.97776411287705,10.975936284908997,1690.0501281956854,25031.43580774705,3650561.718343471,98.94038586391909
160.3537104331876,23.51265824878707,3770.341992340501,38712.1703017008,4122672.213737836,98.67827612214218
132.99778784763373,16.188193692050106,2152.9939502916827,21930.65100264432,2352257.55204791,98.9594445183801
191.5369551859248,9.357598392524531,1792.3259039568525,37505.80000822778,7026714.784440353,99.60086335108862
273.16875196714955,24.85774330926454,6790.358716511556,89980.9506497717,20383553.16633065,96.3620483641137
240.3011904249756,22.614589643249868,5434.312812245266,69310.20797307618,13875599.628377642,103.30717524143815
269.26631161531753,6.3636054534460325,1713.504569024533,72762.04379243983,19522937.481755223,97.58781566953596
145.6963311347161,9.605701246684472,1399.515429618096,22113.73412310684,3092665.075977155,99.03188563104848
246.09121348169603,17.84521186622638,4391.5498429976105,66243.7213840234,14903183.314432928,102.82490404942197
283.705325679212,8.976063140059233,2546.556916467676,81211.9106183451,22834995.63032858,80.51569137163264
156.28322284287808,15.743558667577844,2460.454087584993,28326.638518256088,3816883.237095738,98.77349760894107
238.13070871823703,8.317215214409297,1980.5843535693896,57281.5866875676,13503426.618596744,102.56619013894866
180.1314823379709,18.45411017741272,3324.166221485588,38731.975333402814,5844448.866648154,98.99344072288022
158.04532903178452,15.624722339853536,2469.414383232426,28792.81993363876,3947463.6239311593,98.7776608193812
293.9246937508699,24.388644872003983,7168.424975002494,100898.23786639722,25392066.68257429,52.6758569708511
169.72664599365854,7.676265550994657,1302.8668057269865,29259.458713227927,4889279.370602234,99.12356756813428
121.56993625213744,15.614424983162433,1898.24464981684,18586.206533208064,1796468.597187285,99.18308257292574
177.7178419240671,11.234477792697907,1996.567148462129,33001.57400301132,5612848.588049671,99.12503864309723
189.53565819199648,17.25377525831353,3270.2056498812394,41060.08971480366,6808536.888903634,99.30946679930977
250.4421650998476,9.065110809804136,2270.2859780773806,63466.21472698758,15707970.498916758,102.63933176159986
289.9828533894006,23.507849206616925,6816.8731899825325,97080.93877691292,24384121.54695185,66.23052206635013
263.41139675884256,13.75843634300924,3624.1289343296858,71989.96124218554,18276759.01840865,100.22834863324653
286.18826225102123,13.635427617147151,3902.299334800927,84438.88677966279,23439697.788855106,75.17949039476392
195.01202599498623,20.72650086313864,4041.916925107496,46933.54297838535,7415817.362147129,99.59486355386687
243.86331364728684,23.150365394221616,5645.524817180361,71876.50909626173,14501848.458015392,103.59927076036048
161.8099170024805,14.87947524142804,2407.6466538559343,29476.746957329,4236358.539719171,98.81110257951056
113.9174217038036,20.42578456626918,2326.8527140667293,21499.07518852477,1477909.556307482,99.17974155030463
173.0947050651987,7.878819269850643,1363.781897776801,30450.860876373,5186162.863681949,99.1624989010131
239.5830456656596,10.048182225578762,2407.374101007705,58414.560195769314,13751974.425232222,102.57465699106886
154.92442204960875,18.859806274007965,2921.844586968269,30709.864280755093,3718074.682593517,98.68558154694816
272.2811791283042,23.53494217690896,6408.121806645228,87172.8920791352,20185566.91296159,96.66272965768954
258.15456999658034,7.344174887582811,1895.932310083624,67039.90407171412,17204342.950863402,101.79165879010966
138.8085098369206,7.6877438737081105,1067.1242711173384,19722.15887403371,2674475.8380071325,99.16161654533467
166.16735249816134,24.504544743240903,4071.8553241570776,42325.89950085293,4587544.175707549,98.78650736117359
265.0605235098184,6.8247271839651225,1808.965760193484,70574.95576662364,18622332.12591227,99.73747297671827
148.7875579022599,5.857917945680322,871.5853055295983,22338.75302798019,3293785.5680189626,99.13027845309412
166.32042913342613,15.635086708854551,2600.4343309550163,31484.57490913207,4600591.9446308,98.81630357553676
168.61338648461737,9.488226419013571,1599.8419882426924,29284.66535371731,4793668.491228975,99.04665468750505
260.2084055651534,10.952531353668192,2849.9407204403515,69022.2574591698,17618178.577367786,101.2115783187562
107.40605312100335,17.357873867623276,1864.3407226936213,16765.91448345488,1238741.4039145876,99.43684115095573
114.75739662428286,12.024928733327377,1379.949516029185,14908.05168017498,1511125.4033358989,99.44420286603874
215.6903096325875,24.91308429324892,5373.510865113612,61984.9086381584,10033790.71564732,101.58898757227922
179.42239819921332,9.564420630086214,1716.0712868360995,33067.33240400071,5775945.590993561,99.2219783405437
226.57706392214152,22.30550810311636,5053.916535295641,62434.95229923399,11631326.783012267,102.14499794048906
153.29225523587658,22.50445538595239,3449.758718967811,34895.90847271109,3601633.9875235287,98.63508906256318
281.9165354963121,13.751727980376714,3876.839509315501,82077.52257328753,22405672.489331864,83.67013247751487
252.1883774348912,24.946726207581648,6291.274404602493,79124.30205853445,16038300.65687212,104.10030470296451
113.5492441100792,10.65600599815049,1209.9814263224582,14103.425261663517,1463925.7751732862,99.51155433856346
256.7810954570068,6.821274744608261,1751.5744013337237,66253.92345964284,16931208.12694304,102.06365356934923
293.91647446245025,16.34389949017175,4803.741317119919,90752.72625004905,25390264.18956239,51.71796619391202
288.4871241174946,5.149435492945493,1485.5458361883984,83361.36674509091,24009262.68578681,69.7382743488345
247.0967596050896,14.483275097762714,3578.770345126253,64094.89653849336,15086729.793443162,102.67246203086077
124.71875069624312,21.73607582726557,2710.896222215371,25824.1277864782,1939498.6225859525,98.92208875998288
215.2153531680908,13.394141516521689,2882.6248968616023,48720.5977709224,9968089.62070208,100.80426756833913
156.84654576809777,9.0798473806756,1424.142697760478,25349.414483276872,3858474.163874305,99.00195582424367
294.04258872724944,10.113111011358368,2973.6853418658657,87495.36255901027,25423126.92251984,51.274793348536804
243.49714507232187,23.276164547363763,5667.679615516669,71901.41627038798,14436613.275861092,103.61685240993613
222.15311795748383,18.24425408260253,4053.017929258708,55424.659001804735,10963369.561475271,101.3762831813711
239.0176085209453,8.226237325500495,1966.2155726668648,57686.09472900584,13654869.000312692,102.6122992431053
187.5958258219361,14.263869214989937,2675.8423248021286,38094.291669070255,6601705.2127781045,99.29604957663024
174.54735028752134,17.291875866908292,3018.2511140695783,35637.203501959266,5317596.274125989,98.88490941957465
287.15991588799284,15.102808215309503,4336.921136780765,85905.68955357854,23679213.263039354,72.88855360760749
166.38542695853732,20.70177742201821,3444.474075163108,36556.13832305025,4605803.949338929,98.72001388538601
108.28722634654386,5.125849054473721,555.0639767800137,11860.801631876206,1269763.1033532368,99.76797097072134
180.1680308308915,10.621286998451252,1913.616363400712,33658.72517429937,5848235.036323863,99.20110182439258
258.0680705243344,16.491814241581203,4256.010680770601,71084.57162224452,17186836.74592734,101.77496964567848
229.69367160978388,15.777995075402094,3624.105619510196,56687.03779067011,12118201.45818617,101.90258678379499
292.43415509557497,7.081603938880924,2070.902864588139,85872.87123215513,25008256.45073392,57.41468561046334
121.24037352382751,8.504322202552094,1031.0672004043956,15314.29048605772,1782067.5906130348,99.41475587429966
282.3092604458767,20.059174461271347,5662.890707316331,87769.73819124176,22499227.455343705,83.50599486459753
173.76983878281243,15.695709700451996,2727.4409442293686,34062.67818967305,5246900.201994722,98.90899690551339
194.80051708438248,17.79934741948753,3467.32208108074,43586.37318825479,7391825.440852931,99.53286124990107
185.69643089784688,21.33504441775409,3961.841601423968,44194.53787321651,6402945.379973735,99.19796786986733
123.29045621848827,16.67653363668915,2056.057440210371,19838.39356802684,1873802.98473536,99.11225172202693
149.55929114503775,11.278988331772112,1686.877499732989,23802.844585299503,3345212.252048572,98.9483830137024
248.4543138459584,15.465005872806332,3842.347422751815,65428.25595202336,15336732.846106244,102.67201816951848
104.60150836913904,7.607833909058799,795.7909023094338,11381.810412580531,1144436.9675014345,99.79443707843778
126.77755487725491,10.441544649989543,1323.753499867357,17210.94675027612,2037529.3635622968,99.25539555703425
105.04203375827,18.102608049566093,1901.534765855252,16966.133494790713,1158688.118764454,99.46841115977556
271.47761146470987,5.822220022836122,1580.602385221559,73897.45657315108,20007891.457076747,96.10207485804132
223.464965556356,5.017018681827752,1121.1279069302327,50062.8715817026,11159053.379597897,101.70409494552986
133.98573242371177,22.74144847074127,3047.029629728369,29713.450505937755,2404818.342551674,98.75697097625897
253.7544446107507,24.28657630526753,6162.826681839781,78716.45862104173,16338993.339582864,103.76413350115155
293.36011949031075,23.112253250622604,6780.21337529297,98406.17648525436,25246084.5588588,54.63536224064008
286.9120749060036,9.309231270726135,2670.9308596638884,83125.29334300663,23618096.08756913,73.55625958866845
284.30950956243305,20.09315607174716,5712.675348319859,88944.2060053634,22980873.3228679,79.73468662915877
101.56204308114864,14.129360012664192,1435.0066703152595,13135.617275516568,1047397.4585479716,99.68798862128679
217.8026977970557,6.418877354248631,1398.048804583779,47702.48566569915,10332086.4796709,101.22165773467599
151.32652332780586,20.8997229020652,3162.6824052840475,32028.68254984856,3464897.709307688,98.65033124004341
212.9294428619717,21.16349513364807,4506.331227819734,54817.940101158485,9653548.966876777,100.81068301582005
163.6060578321109,19.439550143311124,3180.42816497678,34113.072534283885,4378855.990803905,98.70471747187693
130.73330855452252,24.93101499847224,3259.3140763727,32587.2076792353,2233767.301695926,98.77913868449134
188.89874467166933,24.842342699053088,4692.687350554538,51013.98856739549,6739806.845468928,99.57504651662477
199.0192654352747,8.588408048948272,1709.258661160086,40242.15545757121,7882814.252342002,99.96123945265457
297.9531013695249,20.908249274659205,6229.67771559183,97916.1939800398,26450662.453403484,33.943487148226
108.47757682770802,18.1964819516554,1973.9102689047004,17792.457395132617,1276166.2631242285,99.38189007335887
160.23103977945533,19.52935873366623,3129.209456121326,33122.40253275216,4113388.093644633,98.68225702773498
270.3787690176645,24.818010039048502,6710.263003825975,88390.92555709461,19765337.11231608,98.50758647113533
231.9390996252085,21.73238500521114,5040.589810817055,64059.87657036448,12476864.57926132,102.53070101534202
265.3366063691792,12.830345858901063,3404.3604287436606,72515.61766547669,18680465.043749742,99.46130453566275
232.0581837119556,23.749312408672807,5511.22230196442,67246.32150292811,12496001.366893634,102.9259315381463
251.90726182922657,22.503309522823187,5668.747083989948,74852.920639446,15984840.367751,103.3900855768719
198.58434999941147,19.12467154302424,3797.86046732371,46430.65123419049,7830955.848767737,99.73861505021526
140.9755385795195,23.73918665894024,3346.644624683844,33252.29698209121,2801198.751607159,98.67594727850997
262.00077216744,14.24533531210971,3732.288851556844,71535.20450188978,17984684.084875748,100.7062540330248
213.56413093279383,19.265124638344894,4114.339600700081,52759.793231512434,9740211.561103825,100.7359771043959
127.90103875736594,5.081745894462959,649.9605786027921,16489.90743942492,2092265.7925293315,99.38866929130246
260.97880537417325,16.371621637856002,4272.646257085625,72498.02252113662,17774981.924410716,101.09162173076862
291.71718207251564,19.473781322058404,5680.836611567266,92483.92055545992,24824436.253631044,59.96948573074047
169.23277452569317,12.660237649974649,2142.5271436598514,30668.935340285963,4846621.021958029,98.94136865964697
158.7024504172887,22.35836548345986,3548.327389550408,36363.33657791921,3996654.2557022986,98.65278452366114
116.3550356415132,14.701356146091902,1710.5768183571026,16715.896549073033,1575055.8591631695,99.3229785174499
232.8982452898831,10.651027116779348,2480.605526032873,55449.89181227262,12632658.30765588,102.17725554109124
291.79232369929935,15.98890051739325,4665.438435367106,89230.24167935595,24843748.191189043,59.44689305009024
127.19853799832153,23.11031535356713,2939.598325653903,28522.37957143073,2057470.5972801936,98.848749038
197.0319262638631,18.648977311483485,3674.44392253267,45307.40250853536,7648742.897198786,99.64833168899071
119.64763693064955,24.001587004109503,2871.733167627091,28142.299547531664,1712246.4929797922,98.9652414056921
106.82198074196316,13.952385518016502,1490.4214571100044,14127.033366114978,1218744.070605833,99.56510678661184
232.90021013352907,18.169589840662425,4231.701291930314,60240.90716144981,12632761.34948299,102.2328553960008
273.53743506869955,17.56787241199236,4805.470759190559,80244.70332502268,20466508.576850142,94.41962709334098
167.51410722520595,9.78246350678248,1638.7006408018246,28997.124540979665,4700513.665926536,99.02518162208588
275.1530348820198,19.8915100216586,5473.209350845475,83579.70955836514,20831218.441503305,93.19082997049753
123.41061983020636,6.359833670358772,784.8710152759925,15487.420359501211,1879525.6405733048,99.43241131810193
147.59213638349524,16.50248357285188,2435.6368061507446,26277.592485708992,3214791.926830914,98.78224404976537
280.3213453813437,8.5602991674508,2399.6345794866047,79207.34445793336,22027593.928950693,86.31841065079891
201.70197873813404,8.766871187894278,1768.2952659406117,41357.49267937106,8205903.559696333,100.093252094393
221.6384767594048,24.596630879241783,5451.55980148849,64004.4346465388,10887078.06989979,102.10416660621053
107.60364650850158,12.690413382268204,1365.534755632346,13622.292565837066,1245732.588901323,99.58597357178228
125.67798202957778,15.392228729611654,1934.464245675284,19441.692853241773,1984841.170934325,99.11154147102704
111.15816250017065,18.302275726537022,2034.4473393333312,18486.910728929408,1373150.5212738926,99.31518202518679
281.00014798993385,14.965818397266462,4205.397184422351,82313.06312577086,22187852.08059766,85.20344168003936
126.9589927741894,19.517528781433963,2477.925795532108,23553.474783646776,2046018.49005278,98.94771993369608
269.93456532175094,5.520604493498633,1490.2019742658583,73032.92142697018,19668662.42668745,97.20155291467975
170.20693987449062,18.53403093139612,3154.6206883720874,35337.03295444898,4930620.02597473,98.79152487435427
260.119499273156,11.487869950385134,2988.218979209317,69178.2213794125,17600113.621606003,101.22479367438335
173.00870949134946,22.587281939253423,3907.7964992275006,41455.71289427114,5177988.85316392,98.85273024973596
153.5368079385753,7.868158404574805,1208.0519257934889,24060.65268689833,3619345.924581885,99.04712409689074
118.73214023781144,5.612869280069286,666.4279824976902,14274.15065184024,1673773.6045429937,99.53928607659724
156.14131811482673,6.21902188970298,971.046275243184,24620.639563919354,3806704.025855125,99.09739714990307
194.295943343456,15.443703281985613,3000.648897889822,41434.3599351936,7334610.861964507,99.53193681081534
263.5017597793591,9.30497342482035,2451.876872140332,70238.82555158544,18295677.85123882,100.24931747089624
190.5029909537396,20.06355388519052,3822.167024290317,44367.896827028846,6913215.711294894,99.3613860479831
294.2871149875235,6.110520004963725,1798.2473033343224,86833.06342226847,25486670.60608252,50.51383000772396
208.3266021709645,9.696577963384405,2020.055139797725,44311.68057455452,9041274.921630276,100.44557070625359
104.98912596228868,21.604832427410035,2268.272473115492,21107.177935668027,1156798.6096642753,99.34953471230716
183.0734600382545,5.9128231785498,1082.4809978915018,33722.612807503065,6135835.311192886,99.44807661045496
237.7798214773028,20.75225633678189,4934.467807011222,65476.330175724615,13443460.570171444,102.82683836697969
146.85832924996495,7.235301184972878,1062.5642436454084,21946.133871720565,3167295.4089960475,99.09961245258802
239.72599016963173,21.855180190569467,5239.254711519986,67907.65316553907,13776227.490436902,103.12376591038573
200.73946103630325,20.68084355988833,4151.461389988086,49141.47196983251,8088636.112979799,99.91518386111889
105.14755511662304,9.375116231574266,985.7705506842024,11880.013603755368,1162424.3542320167,99.73759111833948
254.8705898960412,13.039449110120058,3323.372086615708,67176.07904723812,16555973.106005782,102.17910844755875
212.07474076281505,14.160091207762164,3002.997672063977,47814.909828969816,9538008.491577892,100.56950219996854
116.49870061621868,12.87553038096616,1499.982559127205,15706.443434804896,1580948.439622924,99.37993016368557
195.0428066924545,9.220632444675394,1798.4180314889977,38825.635190863904,7419674.225419073,99.7512028990402
157.45857635494934,9.523157402064824,1499.502806933225,25656.863430315178,3903811.799288332,98.98677404180987
275.9363085175866,18.813917317372216,5191.442893310785,82800.2860951777,21009670.10803272,92.20564799208847
156.98541056144975,8.031142504915138,1260.772203411613,25162.42179682908,3868749.755787644,99.03758998031293
288.33741419483977,10.639731828880477,3067.8327632659298,84342.9234922266,23971816.64841581,69.88170049359614
209.2265498694225,6.260516492561877,1309.8662661393396,44021.12427158367,9159009.77277639,100.63534245479718
164.72274190934428,9.362166716702037,1542.1617717875629,27954.17716551944,4469430.325630838,99.01753236775288
262.70900348351546,5.756171006434999,1512.1979489812427,69206.74263014029,18131096.839417286,100.67045749450858
239.4800756731532,18.96677467591181,4542.164634663007,64173.78650531666,13733991.828572704,102.71985064911236
182.7924991391759,13.08858170704033,2392.494560417203,35655.31538412488,6107492.329187577,99.18356341229381
225.9236605413186,12.55336574377149,2836.102340946848,53019.7475331101,11531325.02117817,101.62612286602982
255.71685280565623,14.71276472164565,3762.301890689313,68575.91398258178,16721392.080620391,102.08853589416454
270.31155885669784,10.225892291553215,2764.17688603044,74137.64888550539,19751112.0091555,96.76029458969529
263.2825427428127,12.20667184602811,3213.8036020493846,71136.52605530164,18249990.602837577,100.26799159182747
133.2154177186836,16.81931343629766,2240.5918651578604,22504.351397594008,2363804.2082819445,98.93440518013092
265.67791050071713,9.490477329862037,2521.410186652171,71439.5514486392,18752719.38942533,99.36570491284405
111.72581177675444,14.23935894357422,1590.903937151418,15369.820083079969,1394432.2290315258,99.44123008844167
140.03413631011372,16.49845302558432,2310.346619890682,24100.42095922173,2745735.5055430485,98.85324924163208
224.5853440131978,7.761879944073364,1743.204477428857,50906.20502096968,11327704.86314986,101.67495088330564
122.93850508938088,11.139398744343268,1369.4610292240875,16496.12174293362,1857953.2394740607,99.30421277055794
220.66951901124003,16.044245538722087,3540.4759459280367,52825.1112490581,10745252.891499097,101.19982129650991
161.59313827271276,13.025196302525764,2104.782347143273,28322.14163749337,4219405.690120103,98.87257920379615
185.8933170309297,19.31989208556742,3591.438824465733,41767.6340442364,6423416.67930253,99.17015413238677
163.0303006890956,9.626435754346156,1569.4007155953148,27470.944045467462,4333069.957754662,98.99816906159293
114.03471357298088,14.414474218147657,1643.7504387715858,15998.91307485869,1482690.0478792193,99.38344703728342
200.1517505843921,21.420921409143947,4287.434919170846,49889.83887743298,8017765.034691511,99.91941768554217
292.7198888789775,7.855386333872638,2299.427814752637,86169.66641180095,25081622.46035048,56.355788028176946
222.35666963202544,22.898558272779017,5091.647156910007,61449.20950412511,10993342.74384514,101.8473546444628
160.00637432342506,13.944917700557795,2231.275721504807,28313.77869544092,4096295.106812988,98.83626299705693
291.2299668248038,14.59680588544536,4251.027293766353,87924.98745123204,24700425.575871773,61.28125380665934
177.8474503904455,17.71816812471223,3151.1310265693305,37192.04181904032,5624950.344399611,98.94576389068457
239.5035467737687,15.836671426487388,3792.938975734528,61333.78867446813,13738139.41536682,102.53776686064867
226.8225609844889,21.46500266292929,4868.746875544495,61338.39557199149,11669213.92399874,102.04638163129873
290.5821696077703,8.732801925470445,2537.596530258116,85103.97674519014,24536100.18918417,63.47317721687441
282.9205388989674,7.598092679660427,2149.6564755338272,80482.6769133502,22646042.748766627,82.04723668089869
129.60081127000623,10.269693384617282,1330.960594140616,17879.479948899487,2176717.7483161623,99.21265299659596
117.1371749458845,24.956267075388297,2923.306622405976,29264.261879665715,1606630.155572505,98.99934830389593
261.9284655597659,6.977288324652038,1827.5504246441783,68946.19327472633,17969952.108835746,100.86408767902601
280.9886426593646,15.609036186709773,4385.961891324483,82757.63426482794,22185107.105804004,85.24849386612114
198.5947207845799,20.46761470552563,4064.760227570224,48014.22283117959,7832129.68154284,99.77940497934426
238.15225476675505,21.651923066909173,5156.454298420733,66867.0429698817,13506692.706382211,102.99028117948755
113.95765603568364,24.148493859915128,2751.9057570680266,27068.5356641366,1479310.5568974777,99.07601172301797
143.96087957129438,24.90333800977833,3585.106444148937,36169.19347763642,2982930.8812034125,98.6656772252331
129.87523893134423,16.0451231537551,2083.864203276787,20998.33009418511,2190423.236376645,99.01467056307537
220.2321167100068,9.815736819642671,2161.740496858256,49447.91860777896,10681642.569699958,101.27072234197004
139.50797875322144,15.397928870660571,2148.1339337317304,23113.26676687643,2714933.6110260547,98.8970878638621
111.96926311017012,19.72064365223105,2208.1059377985653,20206.54886129337,1403382.7229849738,99.2473485007682
160.44145654720214,14.533354051548386,2331.752492546605,28811.172477542867,4129786.274741775,98.81767352843057
235.44248582279056,10.446203949197969,2459.4802252110217,56573.08709240066,13051212.836710691,102.34548759834766
215.5727448523709,21.44186049880374,4622.280722468749,56329.576196381415,10017552.410551712,101.05353525095555
166.14499309892716,21.582297767655653,3585.79071366614,37657.09757204063,4585826.96642674,98.71761836103174
266.69577516867525,16.012957826369274,4270.588200246859,75232.59616510056,18968917.03977502,98.92272681259301
155.25382160241793,17.031200059512898,2644.158895714705,29043.849249753992,3741909.104385087,98.73451245487027
152.10952767313654,15.270683344680071,2322.8164308053188,26698.3366257187,3519171.859942454,98.79831687306283
211.9894821579176,20.64274658877021,4376.045159670518,53735.88937626187,9526283.805685958,100.69569766844802
195.6431279691552,22.74156395171081,4449.230706423283,50037.68670636848,7487964.874303922,99.74351992865213
189.19453212007213,5.040238409431764,953.5855476460592,35922.613216935504,6772111.705778532,99.67546764288451
131.15712379081344,24.472539925678905,3209.747948507892,31858.922794631224,2255591.005130145,98.77484136333773
200.9292383265982,11.882414739458298,2387.5245430801,42050.25810275045,8111886.3001146205,99.94339864871665
151.80378345508885,12.982546833443848,1970.799728199659,25232.551790426965,3498056.8411875344,98.87799253504772
178.43597652380308,12.353664008833649,2204.338101063192,33724.72762180918,5681141.410727206,99.101437554312
246.71408953412129,21.887267666577745,5399.897314749339,71352.99196006745,15016475.162196731,103.37641542112324
287.37256511187115,19.735852778810063,5671.542637716898,90270.18250827308,23731696.50582864,72.74414032675145
254.77259303786485,8.578217851895605,2185.4948057711463,65540.30937100027,16536979.550433582,102.28256439793424
181.1267789246528,13.161871115158812,2383.967319710143,35087.004828453246,5942036.707820483,99.13760398163194
218.6066278657528,5.054534631240369,1104.9547711661232,47917.99261675623,10446935.493271576,101.33749037549869
249.2995631751408,21.06226642472929,5250.813819163447,71493.89517842837,15493592.091438636,103.19464422689768
182.84421001917832,9.725609524388528,1778.271390441817,34351.9260399517,6112753.981249515,99.30130244586367
172.04963176246022,6.660333805868448,1145.9079787147318,29896.528506303235,5092809.829326635,99.19013322333167
127.04865919117265,18.21537937369056,2314.239526085928,22185.225511408506,2050406.574452888,98.9890826288625
247.25216029517512,9.38191212343141,2319.6980402179097,61959.4292566224,15115334.254451009,102.7333696428901
267.701718161525,15.980153673596345,4277.914594906946,75744.98682621778,19184376.75738228,98.40264251004471
163.31688220599057,8.224098085404057,1343.1340582644468,27228.647378923204,4355986.228631667,99.04872501522136
256.70155312850704,20.802167055291925,5339.948591532099,74897.41233604083,16915092.56439983,102.52762784631796
222.0426116673975,24.639470504423755,5471.012380904059,64261.63034349094,10946742.326110983,102.15419715623749
256.8166092806488,7.149841163737911,1836.1979645663785,66320.27231763015,16938229.483128455,102.04358954712295
182.26747662993287,21.828252217446945,3978.580450915792,43621.99701253367,6054710.297097269,99.08993094880726
249.5152727299213,14.795791041554365,3691.775836988364,65496.89832119936,15534070.827930696,102.62036044123727
181.7018235795252,6.02821730595287,1095.338077425289,33234.61451552928,5998949.791241107,99.40699591333403
117.75159708389056,15.42615190083721,1816.454023182276,17536.340785293007,1632439.5751174446,99.2684042636958
210.1157836269888,14.638458384468445,3075.771154543652,47285.43673603855,9276112.33662334,100.4295039694235
190.8657452777292,22.82826005862224,4357.13286948275,48326.21149596936,6952666.956494703,99.49556092534246
150.57597744031543,11.807835744075655,1777.9764086188864,24319.432303123307,3413888.5308221434,98.92457861040674
